<mfield>
  <description name="halbach_33ring_4col_field_map" factory="ASCII" comment="halbach_33ring_4col_field_map"/>
  <symmetry type="cylindrical-z" format="map" integration="ClassicalRK4" minStep="4*mm"/>
  <map>
    <coordinate>
      <first  name="transverse" npoints="20" min="0" max="70.929" units="mm"/>
      <second name="longitudinal" npoints="33" min="0" max="812.8" units="mm"/>
    </coordinate>
    <field unit="gauss"/>
    <interpolation type="linear"/>
    <shift z="0" units="mm"/>
  </map>
</mfield>
0.0000	0.0000	1961.3753	0.0000
0.0000	25.4000	1961.3753	0.0000
0.0000	50.8000	1961.3753	0.0000
0.0000	76.2000	1961.3753	0.0000
0.0000	101.6000	1961.3753	0.0000
0.0000	127.0000	1961.3753	0.0000
0.0000	152.4000	1961.3753	0.0000
0.0000	177.8000	1961.3753	0.0000
0.0000	203.2000	1961.3753	0.0000
0.0000	228.6000	1961.3753	0.0000
0.0000	254.0000	1961.3753	0.0000
0.0000	279.4000	1961.3753	0.0000
0.0000	304.8000	1961.3753	0.0000
0.0000	330.2000	1961.3753	0.0000
0.0000	355.6000	1961.3753	0.0000
0.0000	381.0000	1961.3753	0.0000
0.0000	406.4000	1961.3753	0.0000
0.0000	431.8000	1961.3753	0.0000
0.0000	457.2000	1961.3753	0.0000
0.0000	482.6000	1961.3753	0.0000
0.0000	508.0000	1961.3753	0.0000
0.0000	533.4000	1961.3753	0.0000
0.0000	558.8000	1961.3753	0.0000
0.0000	584.2000	1961.3753	0.0000
0.0000	609.6000	1961.3753	0.0000
0.0000	635.0000	1961.3753	0.0000
0.0000	660.4000	1961.3753	0.0000
0.0000	685.8000	1961.3753	0.0000
0.0000	711.2000	1961.3753	0.0000
0.0000	736.6000	1961.3753	0.0000
0.0000	762.0000	1961.3753	0.0000
0.0000	787.4000	1961.3753	0.0000
0.0000	812.8000	1961.3753	0.0000
3.7331	0.0000	1964.1460	0.0000
3.7331	25.4000	1964.1460	0.0000
3.7331	50.8000	1964.1460	0.0000
3.7331	76.2000	1964.1460	0.0000
3.7331	101.6000	1964.1460	0.0000
3.7331	127.0000	1964.1460	0.0000
3.7331	152.4000	1964.1460	0.0000
3.7331	177.8000	1964.1460	0.0000
3.7331	203.2000	1964.1460	0.0000
3.7331	228.6000	1964.1460	0.0000
3.7331	254.0000	1964.1460	0.0000
